power_output_kw,hour,day_of_week,duration_mins
30.0,20,0,96.17779758333333
60.0,12,3,57.31995798333333
15.0,12,0,140.5075238166667
120.0,21,5,32.7778879
50.0,12,2,31.892552466666665
30.0,13,2,113.03486063333334
7.2,12,3,149.96233064999998
50.0,17,4,52.20783595
22.0,18,1,236.32027646666666
50.0,20,4,30.370195083333332
7.2,12,5,96.32000011666668
11.0,20,1,145.32323471666666
50.0,18,1,61.64749991666667
7.2,9,4,115.98002833333334
50.0,20,1,56.65738731666667
30.0,19,6,222.14648831666668
15.0,19,4,109.03499358333333
50.0,21,6,63.9315378
22.0,17,6,160.92371103333335
60.0,8,3,64.5386034
50.0,15,1,33.85859255
50.0,9,3,35.24989296666667
50.0,0,2,36.531049833333334
50.0,11,3,45.3142887
50.0,13,3,43.963369033333336
50.0,13,5,56.719857866666665
22.0,21,3,105.05953153333333
30.0,8,1,196.95189738333332
120.0,19,5,30.914165383333334
50.0,11,1,31.568231316666665
150.0,17,3,16.160818033333335
15.0,9,3,168.09240853333333
15.0,17,3,200.75696156666666
22.0,16,6,209.20382486666668
50.0,12,4,37.373975083333335
60.0,20,6,63.143288983333335
22.0,11,3,153.74551238333333
22.0,14,5,113.07448998333332
150.0,22,0,16.06610405
30.0,17,4,116.40619546666667
50.0,17,4,63.48247953333334
120.0,13,5,25.22429663333333
22.0,20,6,197.48350576666664
50.0,20,1,63.02936093333334
22.0,14,4,163.73201228333335
50.0,8,2,52.81875168333333
30.0,14,3,116.02089151666668
50.0,16,4,50.15447473333334
50.0,22,3,40.30553870000001
120.0,18,1,20.220109016666665
60.0,21,3,58.354255116666664
50.0,17,1,44.40073391666667
7.2,18,2,172.05480989999998
50.0,12,1,38.86395146666667
22.0,19,3,175.39227388333333
50.0,17,5,51.912191750000005
50.0,20,1,52.525700666666665
60.0,17,5,61.04289096666666
50.0,9,6,42.87116208333334
50.0,14,1,46.806417466666666
60.0,17,2,34.57361
60.0,13,4,38.25304928333333
11.0,14,3,112.84327861666667
50.0,10,3,64.87328128333334
50.0,12,1,59.34358853333333
150.0,19,6,23.96877011666667
50.0,8,6,46.6039542
50.0,18,0,56.16242761666667
30.0,19,6,187.77067243333335
60.0,20,3,53.970880683333334
50.0,20,4,43.43640918333333
150.0,12,5,16.466570333333333
50.0,20,5,51.9880588
50.0,13,1,37.56669528333334
15.0,17,2,232.71434286666667
150.0,20,1,26.912227166666664
50.0,18,5,40.75550365
22.0,17,6,155.31260931666665
50.0,11,4,60.9854387
50.0,17,3,45.65187891666667
50.0,8,5,53.398498499999995
120.0,12,3,21.82546818333333
120.0,17,0,19.74510958333333
30.0,14,6,205.9720023666667
22.0,21,4,91.07518085
22.0,13,4,137.56060870000002
150.0,8,5,19.520421866666666
50.0,17,1,40.43818788333333
60.0,10,0,64.07323196666667
30.0,20,1,212.0495486
30.0,13,0,193.34455326666665
50.0,18,6,39.472080283333334
15.0,12,5,233.11483313333335
50.0,9,6,40.211843550000005
50.0,21,1,50.74275371666667
60.0,17,6,37.897906400000004
60.0,16,5,62.26289418333333
50.0,18,1,54.15166235
50.0,17,6,62.56000041666667
30.0,13,0,140.67384543333336
50.0,19,1,51.207517683333336
50.0,18,0,45.50032838333333
11.0,13,0,194.1566478
50.0,10,1,53.91810413333334
22.0,10,4,204.44908843333332
50.0,17,0,61.84781891666667
50.0,13,5,53.16031563333333
50.0,12,5,56.29760866666666
50.0,20,6,31.45125855
15.0,12,0,93.60794658333333
7.2,11,1,164.30444231666667
50.0,11,5,55.6847602
50.0,18,0,35.68415525
120.0,19,3,34.84372515
50.0,12,0,52.040600483333336
50.0,8,0,35.500761383333334
11.0,18,3,133.00533505
22.0,19,0,184.6503931
120.0,22,2,33.31744215
120.0,15,3,27.333221433333332
50.0,10,1,63.467961216666666
50.0,13,5,37.084740366666665
120.0,10,0,21.6734284
30.0,13,0,163.46058621666668
50.0,18,3,48.219808566666664
120.0,13,3,15.270527016666668
60.0,9,5,64.85981956666667
50.0,12,0,42.691086766666665
11.0,17,3,222.99930358333333
150.0,8,2,17.960981883333332
50.0,12,0,49.28402765
50.0,11,4,60.59306813333333
11.0,16,2,93.12940698333334
11.0,18,6,102.88269406666667
60.0,20,3,36.98818798333333
50.0,18,1,55.5116339
120.0,13,3,33.604188549999996
50.0,12,4,48.7885206
120.0,12,3,32.36245078333334
50.0,20,6,61.236922066666665
11.0,18,5,102.86984149999999
50.0,20,0,59.69946711666667
50.0,9,0,36.952052216666665
50.0,20,5,34.728595899999995
50.0,13,0,31.29345815
50.0,20,2,37.88304793333334
60.0,22,3,45.514327083333335
50.0,11,5,43.14169295
120.0,20,4,33.934642233333335
22.0,12,4,180.57723176666664
50.0,8,1,31.0265128
30.0,16,5,148.24549190000002
120.0,18,6,28.93165725
50.0,17,6,32.21620721666667
50.0,15,3,46.205579533333335
15.0,10,1,192.9465900666667
150.0,13,3,31.96198018333333
120.0,12,5,28.570262616666664
50.0,19,6,61.39445083333333
50.0,10,0,56.9259748
150.0,12,0,21.874827149999998
50.0,10,1,61.6448179
22.0,22,5,182.94331791666667
7.2,9,5,161.64945976666667
22.0,12,4,114.03581741666667
50.0,19,4,45.675344366666664
60.0,13,0,57.78562156666667
7.2,12,0,141.48796038333333
50.0,14,5,53.74553546666667
50.0,17,2,59.75775918333333
15.0,20,5,235.72593096666665
50.0,18,2,51.380434683333334
50.0,19,3,58.51525253333333
11.0,19,4,232.81472551666667
30.0,10,3,231.98895726666666
50.0,9,1,37.52513091666666
50.0,13,3,39.185362133333335
150.0,19,2,21.110192333333334
50.0,9,2,41.027662983333336
30.0,17,2,181.26306821666668
120.0,18,4,33.79302031666666
50.0,13,2,47.41809845
65.0,11,6,33.5751013
50.0,19,3,34.72833513333333
22.0,19,2,109.85101175
50.0,10,2,56.88678746666667
50.0,19,2,30.670628533333335
30.0,21,1,221.73642918333334
150.0,22,6,22.260549583333333
50.0,8,5,34.64225045
120.0,12,6,26.0635373
50.0,11,3,30.06112261666667
15.0,19,3,228.46038423333331
22.0,18,1,127.86687785000001
50.0,17,1,56.195981116666665
50.0,10,4,61.27701186666666
7.2,11,2,129.83246238333334
30.0,13,0,160.4916408
30.0,15,5,188.32895685
30.0,19,0,195.61265868333334
120.0,17,3,16.61055515
7.2,19,5,121.26671308333333
30.0,18,1,174.70552048333332
11.0,17,1,178.02676231666666
60.0,13,4,35.830621083333334
60.0,18,4,36.503063516666664
50.0,18,1,62.01586476666667
50.0,21,5,58.262862983333335
150.0,9,4,24.403761499999998
30.0,17,6,96.12986305
50.0,8,2,37.29447916666666
50.0,13,3,57.30885013333333
120.0,12,1,22.84705243333333
50.0,19,6,38.38730885
11.0,9,0,121.49176338333334
7.2,17,2,103.56402410000001
50.0,11,1,33.10306983333333
150.0,19,5,28.892857333333332
50.0,18,2,40.4248845
22.0,18,6,200.55242825
50.0,17,5,40.59182988333334
60.0,18,5,45.40235823333333
50.0,17,2,31.170878766666664
30.0,10,1,197.68182546666668
7.2,17,2,204.2275804
50.0,10,2,43.78335191666667
7.2,17,1,102.56786948333334
150.0,12,6,30.784318933333335
7.2,17,1,227.7228145
50.0,21,2,55.8731172
150.0,9,4,17.664358683333333
60.0,17,0,53.21315573333333
50.0,17,2,64.59531883333334
30.0,19,0,222.41789056666667
11.0,13,0,113.33137211666667
50.0,20,6,55.8977998
50.0,20,2,31.189506766666668
150.0,17,5,20.280008950000003
60.0,18,5,55.93806781666667
22.0,18,2,195.10615943333332
50.0,13,0,40.90804525
120.0,19,2,15.335847016666666
7.2,10,5,227.77663446666665
50.0,9,0,60.192193350000004
120.0,19,2,22.010581483333333
22.0,20,1,168.31057013333333
50.0,13,6,35.387318083333334
120.0,15,1,15.662404933333333
150.0,21,0,16.9233212
22.0,19,2,129.88580006666666
60.0,21,4,60.61002225
7.2,20,3,223.19034806666664
65.0,19,6,40.353359616666665
60.0,11,3,61.39648211666667
30.0,15,5,165.46375381666667
30.0,17,2,105.6716996
15.0,13,3,224.08710908333333
65.0,19,0,55.316353649999996
50.0,19,0,61.014648533333336
30.0,10,1,183.3465910666667
50.0,8,2,49.6012725
15.0,13,5,199.87423241666664
50.0,12,6,55.587320399999996
11.0,18,5,228.0987873
50.0,18,6,49.47145746666667
50.0,19,6,36.03854981666667
15.0,18,2,181.79134961666665
120.0,13,0,22.522876683333333
15.0,19,6,219.9667725
50.0,20,4,60.86522325
60.0,12,1,37.761753266666666
50.0,11,3,34.008730050000004
60.0,18,1,55.66158063333333
30.0,17,5,100.01676096666667
7.2,13,1,157.595952
11.0,17,3,92.28431916666666
22.0,18,5,186.96169425000002
50.0,13,5,50.35933316666667
11.0,8,6,229.79143025
120.0,20,6,21.467136200000002
120.0,17,2,19.14572845
50.0,8,0,34.17781848333333
50.0,8,1,31.43535355
60.0,16,3,56.01138956666667
50.0,20,4,37.6753311
50.0,17,1,53.6728479
30.0,9,2,210.53654198333334
50.0,18,0,34.05616226666667
7.2,1,3,112.16830060000001
60.0,12,5,58.76575501666667
30.0,10,2,142.35101306666667
7.2,13,2,147.8518445
60.0,10,2,56.3759168
30.0,11,0,123.65598238333334
50.0,20,0,63.66237996666667
50.0,8,4,36.36593981666667
22.0,8,5,95.79473271666667
50.0,12,4,47.25435863333333
50.0,18,4,33.19571835
150.0,19,3,23.559623116666668
30.0,18,6,170.00719805
50.0,11,5,36.96535578333333
50.0,18,1,59.00037141666667
50.0,20,4,64.85196524999999
60.0,13,0,42.30033453333333
120.0,11,4,22.113383683333332
50.0,18,6,47.76690236666666
50.0,20,0,39.80170785
15.0,14,3,208.42631315
50.0,18,2,45.542796583333335
150.0,20,0,16.094426883333334
22.0,17,5,232.93968955
50.0,16,4,45.12679273333333
11.0,17,5,178.44032081666668
150.0,17,1,24.114762483333333
50.0,8,0,40.147669449999995
50.0,19,6,32.57662765
50.0,10,5,51.066313316666665
50.0,15,5,38.41850925000001
50.0,12,3,48.53153148333333
15.0,12,2,231.99950946666667
50.0,12,6,35.82450573333333
7.2,17,2,98.94732973333333
7.2,22,6,92.74992841666668
50.0,13,1,57.765567983333334
30.0,8,0,168.41139991666665
60.0,9,6,59.60194373333333
30.0,20,2,195.92144591666664
11.0,18,5,212.58255968333333
60.0,13,5,43.62872658333333
150.0,9,3,32.757142566666666
50.0,17,1,50.17332751666667
50.0,19,5,36.80963288333333
22.0,19,1,107.71305631666668
50.0,14,5,30.5968171
30.0,13,1,146.91699788333332
150.0,17,0,16.239893733333336
150.0,15,1,23.964941266666663
15.0,19,5,210.90599783333334
22.0,13,4,159.790139
60.0,20,6,61.410600716666664
30.0,9,5,205.21616566666668
22.0,20,5,222.06867161666665
120.0,22,3,22.895197250000002
50.0,19,3,52.948425199999996
50.0,17,2,63.36894531666667
150.0,12,2,29.36878086666667
50.0,8,6,56.890310533333334
65.0,12,6,42.18972436666666
50.0,11,4,43.314326466666664
120.0,13,5,29.77899605
30.0,18,1,100.12161111666666
50.0,8,0,41.209849999999996
60.0,12,1,45.382487833333336
120.0,19,2,21.321760649999998
7.2,11,1,224.77344441666668
11.0,19,4,233.78211955
30.0,10,6,217.1769623666667
50.0,11,6,50.07472003333333
50.0,17,2,59.09738431666666
120.0,12,5,21.94247603333333
120.0,17,0,28.680918966666663
60.0,11,2,44.8480739
150.0,11,0,29.7197411
7.2,18,1,104.49512806666667
30.0,12,5,186.66162864999998
30.0,11,6,217.23401133333334
50.0,10,0,48.081145416666665
60.0,17,6,60.64877813333333
50.0,19,3,35.70761268333333
150.0,9,2,32.20995715
150.0,10,0,29.483845033333335
120.0,13,5,29.834530716666666
50.0,8,4,48.61950943333333
22.0,9,1,189.60548875
50.0,20,4,36.09826061666667
30.0,18,6,184.82719163333334
15.0,20,1,216.91100351666668
50.0,9,2,32.38593111666667
120.0,19,3,15.8022566
50.0,19,5,42.7231066
120.0,14,5,31.8898557
7.2,13,4,203.56874956666667
11.0,19,6,115.80333791666666
11.0,14,2,194.7918349
50.0,20,1,46.301047583333336
30.0,12,4,100.40265293333333
50.0,14,4,43.708274466666666
60.0,14,2,62.63892151666666
11.0,17,1,164.39562576666668
60.0,11,1,49.72932543333333
